order_id,product_id,quantity,unit_cost,unit_price
1478,18,1,2.6,3.6
1478,23,3,3.04,3.82
1478,21,3,3.99,6.86
1479,26,2,2.54,8.36
1479,27,3,3.12,11.74
1479,25,1,4.17,6.8
1480,26,1,2.54,8.36
1480,4,1,1.41,6.42
1480,28,2,3.72,4.03
1480,25,3,4.17,6.8
1481,22,2,2.45,11.98
1481,5,1,4.39,8.43
1481,26,2,2.54,8.36
1481,7,2,1.32,5.64
1482,25,1,4.17,6.8
1482,25,2,4.17,6.8
1482,11,2,2.11,8.72
1482,23,2,3.04,3.82
1483,20,1,1.57,4.26
1483,25,1,4.17,6.8
1483,5,3,4.39,8.43
1484,23,2,3.04,3.82
1484,10,3,4.42,10.8
1484,6,3,3.92,7.83
1485,24,3,4.44,4.38
1485,5,1,4.39,8.43
1486,1,1,1.88,8.3
1486,19,2,1.85,7.49
1487,24,3,4.44,4.38
1487,24,3,4.44,4.38
1487,13,2,3.81,9.15
1488,17,2,1.92,3.29
1488,13,2,3.81,9.15
1488,21,1,3.99,6.86
1489,1,3,1.88,8.3
1489,3,2,2.36,4.4
1489,8,2,3.31,9.34
1489,7,1,1.32,5.64
1490,12,2,1.65,6.2
1490,15,3,1.65,6.42
1491,12,3,1.65,6.2
1491,2,2,4.04,4.44
1492,9,3,3.65,9.96
1493,8,2,3.31,9.34
1493,26,3,2.54,8.36
1494,6,1,3.92,7.83
1494,20,2,1.57,4.26
1494,18,2,2.6,3.6
1494,3,3,2.36,4.4
1495,2,1,4.04,4.44
1495,8,1,3.31,9.34
1495,19,3,1.85,7.49
1496,11,3,2.11,8.72
1497,3,2,2.36,4.4
1497,7,1,1.32,5.64
1497,18,3,2.6,3.6
1497,7,3,1.32,5.64
1498,28,1,3.72,4.03
1498,24,2,4.44,4.38
1498,25,3,4.17,6.8
1498,7,3,1.32,5.64
1499,16,3,3.74,10.59
1499,6,2,3.92,7.83
1499,17,2,1.92,3.29
1500,11,2,2.11,8.72
1500,22,3,2.45,11.98
1501,16,1,3.74,10.59
1501,11,3,2.11,8.72
1502,25,2,4.17,6.8
1503,7,1,1.32,5.64
1503,25,1,4.17,6.8
1504,25,3,4.17,6.8
1504,16,1,3.74,10.59
1504,22,2,2.45,11.98
1505,7,2,1.32,5.64
1505,26,1,2.54,8.36
1506,21,3,3.99,6.86
1506,26,2,2.54,8.36
1506,25,3,4.17,6.8
1506,9,1,3.65,9.96
1507,10,2,4.42,10.8
1507,24,2,4.44,4.38
1508,25,2,4.17,6.8
1508,1,2,1.88,8.3
1508,2,2,4.04,4.44
1508,12,3,1.65,6.2
1509,27,3,3.12,11.74
1510,1,2,1.88,8.3
1510,14,2,3.44,4.54
1510,11,3,2.11,8.72
1511,28,2,3.72,4.03
1511,4,1,1.41,6.42
1511,8,1,3.31,9.34
1511,11,3,2.11,8.72
1512,25,3,4.17,6.8
1513,20,3,1.57,4.26
1513,13,1,3.81,9.15
1513,4,1,1.41,6.42
1514,30,2,2.74,7.08
1514,4,2,1.41,6.42
1514,5,3,4.39,8.43
1514,3,2,2.36,4.4
1515,19,1,1.85,7.49
1515,18,1,2.6,3.6
1515,15,1,1.65,6.42
1516,23,1,3.04,3.82
1516,5,1,4.39,8.43
1516,28,3,3.72,4.03
1517,6,2,3.92,7.83
1517,15,1,1.65,6.42
1518,9,3,3.65,9.96
1518,24,1,4.44,4.38
1518,5,1,4.39,8.43
1519,27,3,3.12,11.74
1520,19,2,1.85,7.49
1521,10,3,4.42,10.8
1521,11,3,2.11,8.72
1521,3,3,2.36,4.4
1521,3,3,2.36,4.4
1522,26,3,2.54,8.36
1522,28,1,3.72,4.03
1523,27,2,3.12,11.74
1523,15,2,1.65,6.42
1523,29,3,4.07,6.06
1523,5,3,4.39,8.43
1524,15,3,1.65,6.42
1524,25,3,4.17,6.8
1524,24,2,4.44,4.38
1525,20,2,1.57,4.26
1526,5,2,4.39,8.43
1526,28,1,3.72,4.03
1526,19,3,1.85,7.49
1526,25,2,4.17,6.8
1527,29,3,4.07,6.06
1527,28,3,3.72,4.03
1527,5,1,4.39,8.43
1528,1,3,1.88,8.3
1529,3,2,2.36,4.4
1529,28,2,3.72,4.03
1529,30,1,2.74,7.08
1530,9,1,3.65,9.96
1530,30,1,2.74,7.08
1530,25,2,4.17,6.8
1530,1,1,1.88,8.3
1531,28,3,3.72,4.03
1531,28,3,3.72,4.03
1531,7,2,1.32,5.64
1531,2,2,4.04,4.44
1532,19,1,1.85,7.49
1532,3,1,2.36,4.4
1532,17,3,1.92,3.29
1532,24,3,4.44,4.38
1533,24,3,4.44,4.38
1533,12,3,1.65,6.2
1533,11,2,2.11,8.72
1533,7,1,1.32,5.64
1534,9,3,3.65,9.96
1534,4,2,1.41,6.42
1534,1,1,1.88,8.3
1534,13,2,3.81,9.15
1535,10,1,4.42,10.8
1535,14,3,3.44,4.54
1535,10,1,4.42,10.8
1536,9,3,3.65,9.96
1537,19,1,1.85,7.49
1537,5,3,4.39,8.43
1538,20,1,1.57,4.26
1539,14,1,3.44,4.54
1539,6,3,3.92,7.83
1540,26,1,2.54,8.36
1541,21,2,3.99,6.86
1541,30,2,2.74,7.08
1541,20,2,1.57,4.26
1541,1,1,1.88,8.3
1542,30,2,2.74,7.08
1542,2,3,4.04,4.44
1543,6,1,3.92,7.83
1543,1,2,1.88,8.3
1544,16,2,3.74,10.59
1545,28,3,3.72,4.03
1545,26,3,2.54,8.36
1546,5,2,4.39,8.43
1546,22,3,2.45,11.98
1546,12,3,1.65,6.2
1547,5,1,4.39,8.43
1547,17,1,1.92,3.29
1548,10,3,4.42,10.8
1548,4,1,1.41,6.42
1548,8,2,3.31,9.34
1548,6,3,3.92,7.83
1549,25,1,4.17,6.8
1549,11,2,2.11,8.72
1549,12,3,1.65,6.2
1550,26,1,2.54,8.36
1551,6,2,3.92,7.83
1551,11,1,2.11,8.72
1552,15,1,1.65,6.42
1552,15,3,1.65,6.42
1552,9,3,3.65,9.96
1552,15,1,1.65,6.42
1553,29,1,4.07,6.06
1553,9,2,3.65,9.96
1553,26,2,2.54,8.36
1554,3,2,2.36,4.4
1554,14,3,3.44,4.54
1554,1,3,1.88,8.3
1555,4,3,1.41,6.42
1556,14,3,3.44,4.54
1556,3,3,2.36,4.4
1556,6,2,3.92,7.83
1556,27,3,3.12,11.74
1557,24,3,4.44,4.38
1557,12,3,1.65,6.2
1558,26,3,2.54,8.36
1559,12,1,1.65,6.2
1559,4,3,1.41,6.42
1560,18,3,2.6,3.6
1560,14,1,3.44,4.54
1561,29,3,4.07,6.06
1561,14,2,3.44,4.54
1561,15,2,1.65,6.42
1561,5,3,4.39,8.43
1562,7,3,1.32,5.64
1562,20,3,1.57,4.26
1562,3,1,2.36,4.4
1563,25,1,4.17,6.8
1563,13,1,3.81,9.15
1564,27,2,3.12,11.74
1564,3,1,2.36,4.4
1565,7,2,1.32,5.64
1565,5,3,4.39,8.43
1566,17,2,1.92,3.29
1567,22,2,2.45,11.98
1567,10,1,4.42,10.8
1568,2,2,4.04,4.44
1568,27,2,3.12,11.74
1568,4,3,1.41,6.42
1569,25,2,4.17,6.8
1569,8,3,3.31,9.34
1569,4,1,1.41,6.42
1569,24,3,4.44,4.38
1570,2,3,4.04,4.44
1570,4,2,1.41,6.42
1570,27,3,3.12,11.74
1570,24,2,4.44,4.38
1571,22,2,2.45,11.98
1571,12,1,1.65,6.2
1571,1,1,1.88,8.3
1571,23,2,3.04,3.82
1572,22,2,2.45,11.98
1572,4,3,1.41,6.42
1572,16,3,3.74,10.59
1572,20,3,1.57,4.26
1573,20,1,1.57,4.26
1574,12,3,1.65,6.2
1574,22,3,2.45,11.98
1575,21,2,3.99,6.86
1575,28,2,3.72,4.03
1575,19,3,1.85,7.49
1576,7,3,1.32,5.64
1577,30,2,2.74,7.08
1577,26,1,2.54,8.36
1577,24,2,4.44,4.38
1578,9,2,3.65,9.96
1578,26,1,2.54,8.36
1579,18,3,2.6,3.6
1579,21,2,3.99,6.86
1580,28,1,3.72,4.03
1580,11,2,2.11,8.72
1580,20,3,1.57,4.26
1580,24,1,4.44,4.38
1581,21,2,3.99,6.86
1582,7,2,1.32,5.64
1582,28,3,3.72,4.03
1582,16,2,3.74,10.59
1582,11,2,2.11,8.72
1583,1,1,1.88,8.3
1583,7,3,1.32,5.64
1583,10,3,4.42,10.8
1584,13,3,3.81,9.15
1584,23,1,3.04,3.82
1585,28,2,3.72,4.03
1585,5,3,4.39,8.43
1585,11,3,2.11,8.72
1585,12,2,1.65,6.2
1586,20,3,1.57,4.26
1586,3,2,2.36,4.4
1586,8,2,3.31,9.34
1587,1,2,1.88,8.3
1587,8,3,3.31,9.34
1587,8,1,3.31,9.34
1588,10,1,4.42,10.8
1589,14,3,3.44,4.54
1589,18,3,2.6,3.6
1589,7,2,1.32,5.64
1589,6,3,3.92,7.83
1590,23,2,3.04,3.82
1590,26,2,2.54,8.36
1590,14,2,3.44,4.54
1591,3,3,2.36,4.4
1591,5,2,4.39,8.43
1591,28,3,3.72,4.03
1592,4,3,1.41,6.42
1592,23,2,3.04,3.82
1593,23,3,3.04,3.82
1593,21,3,3.99,6.86
1593,27,1,3.12,11.74
1594,20,2,1.57,4.26
1594,16,3,3.74,10.59
1594,14,1,3.44,4.54
1594,6,1,3.92,7.83
1595,28,3,3.72,4.03
1595,5,1,4.39,8.43
1595,22,2,2.45,11.98
1595,3,3,2.36,4.4
1596,14,3,3.44,4.54
1596,25,1,4.17,6.8
1596,13,1,3.81,9.15
1596,22,2,2.45,11.98
1597,19,3,1.85,7.49
1597,14,1,3.44,4.54
1598,23,2,3.04,3.82
1599,17,2,1.92,3.29
1600,27,1,3.12,11.74
1600,1,3,1.88,8.3
1601,4,2,1.41,6.42
1602,5,2,4.39,8.43
1602,6,1,3.92,7.83
1602,10,2,4.42,10.8
1602,6,3,3.92,7.83
1603,6,2,3.92,7.83
1604,11,2,2.11,8.72
1605,18,1,2.6,3.6
1606,1,2,1.88,8.3
1607,28,1,3.72,4.03
1607,6,1,3.92,7.83
1607,21,3,3.99,6.86
1608,4,3,1.41,6.42
1608,30,1,2.74,7.08
1608,20,2,1.57,4.26
1609,27,2,3.12,11.74
1609,1,3,1.88,8.3
1610,30,2,2.74,7.08
1610,4,2,1.41,6.42
1610,22,1,2.45,11.98
1611,20,1,1.57,4.26
1611,20,2,1.57,4.26
1612,4,3,1.41,6.42
1612,18,1,2.6,3.6
1612,11,1,2.11,8.72
1612,12,1,1.65,6.2
1613,2,2,4.04,4.44
1613,2,2,4.04,4.44
1613,26,3,2.54,8.36
1613,23,3,3.04,3.82
1614,30,3,2.74,7.08
1614,19,3,1.85,7.49
1614,23,3,3.04,3.82
1615,11,1,2.11,8.72
1615,15,1,1.65,6.42
1615,10,3,4.42,10.8
1616,16,1,3.74,10.59
1617,20,2,1.57,4.26
1617,10,2,4.42,10.8
1617,26,2,2.54,8.36
1617,25,3,4.17,6.8
1618,10,3,4.42,10.8
1619,2,2,4.04,4.44
1620,27,3,3.12,11.74
1621,17,2,1.92,3.29
1621,22,3,2.45,11.98
1622,6,1,3.92,7.83
1622,23,2,3.04,3.82
1622,3,3,2.36,4.4
1622,7,2,1.32,5.64
1623,30,2,2.74,7.08
1624,29,1,4.07,6.06
1625,30,2,2.74,7.08
1625,2,1,4.04,4.44
1625,5,3,4.39,8.43
1626,7,3,1.32,5.64
1626,24,2,4.44,4.38
1626,14,3,3.44,4.54
1627,27,1,3.12,11.74
1627,27,2,3.12,11.74
1627,9,3,3.65,9.96
1628,5,3,4.39,8.43
1628,23,1,3.04,3.82
1628,3,3,2.36,4.4
1628,4,1,1.41,6.42
1629,18,2,2.6,3.6
1629,6,3,3.92,7.83
1630,10,3,4.42,10.8
1630,9,1,3.65,9.96
1630,25,1,4.17,6.8
1631,7,1,1.32,5.64
1631,17,1,1.92,3.29
1631,16,2,3.74,10.59
1631,4,1,1.41,6.42
1632,25,3,4.17,6.8
1633,15,3,1.65,6.42
1633,5,2,4.39,8.43
1633,20,1,1.57,4.26
1634,2,3,4.04,4.44
1634,1,1,1.88,8.3
1634,11,2,2.11,8.72
1635,13,2,3.81,9.15
1636,8,1,3.31,9.34
1637,3,1,2.36,4.4
1637,20,3,1.57,4.26
1637,10,3,4.42,10.8
1637,6,1,3.92,7.83
1638,17,3,1.92,3.29
1638,1,3,1.88,8.3
1638,24,1,4.44,4.38
1638,24,2,4.44,4.38
1639,1,2,1.88,8.3
1639,1,3,1.88,8.3
1640,28,1,3.72,4.03
1641,21,2,3.99,6.86
1642,30,3,2.74,7.08
1642,8,3,3.31,9.34
1642,16,3,3.74,10.59
1642,9,2,3.65,9.96
1643,8,1,3.31,9.34
1643,10,3,4.42,10.8
1643,24,1,4.44,4.38
1644,14,2,3.44,4.54
1645,13,1,3.81,9.15
1645,27,3,3.12,11.74
1646,15,3,1.65,6.42
1646,15,2,1.65,6.42
1646,13,2,3.81,9.15
1646,12,2,1.65,6.2
1647,8,1,3.31,9.34
1647,23,1,3.04,3.82
1648,18,2,2.6,3.6
1648,12,3,1.65,6.2
1648,10,1,4.42,10.8
1648,13,1,3.81,9.15
1649,29,3,4.07,6.06
1649,14,1,3.44,4.54
1649,7,1,1.32,5.64
1650,6,2,3.92,7.83
1650,1,3,1.88,8.3
1650,7,2,1.32,5.64
1650,19,3,1.85,7.49
1651,19,1,1.85,7.49
1651,5,2,4.39,8.43
1651,11,2,2.11,8.72
1651,8,3,3.31,9.34
1652,22,1,2.45,11.98
1653,11,1,2.11,8.72
1654,7,2,1.32,5.64
1654,27,1,3.12,11.74
1655,16,2,3.74,10.59
1655,23,1,3.04,3.82
1655,10,2,4.42,10.8
1655,4,3,1.41,6.42
1656,4,3,1.41,6.42
1656,30,3,2.74,7.08
1656,14,1,3.44,4.54
1656,18,3,2.6,3.6
1657,22,1,2.45,11.98
1658,16,2,3.74,10.59
1658,16,1,3.74,10.59
1658,25,1,4.17,6.8
1658,19,3,1.85,7.49
1659,15,1,1.65,6.42
1659,16,3,3.74,10.59
1660,3,1,2.36,4.4
1660,5,3,4.39,8.43
1660,10,3,4.42,10.8
1661,21,2,3.99,6.86
1661,10,3,4.42,10.8
1662,20,3,1.57,4.26
1663,17,2,1.92,3.29
1663,17,1,1.92,3.29
1664,23,2,3.04,3.82
1664,9,2,3.65,9.96
1665,22,1,2.45,11.98
1665,11,3,2.11,8.72
1665,2,1,4.04,4.44
1665,28,3,3.72,4.03
1666,13,1,3.81,9.15
1666,29,2,4.07,6.06
1666,13,2,3.81,9.15
1667,12,3,1.65,6.2
1667,28,2,3.72,4.03
1667,14,3,3.44,4.54
1668,16,2,3.74,10.59
1668,9,1,3.65,9.96
1669,1,1,1.88,8.3
1670,3,1,2.36,4.4
1670,19,1,1.85,7.49
1670,25,1,4.17,6.8
1671,5,3,4.39,8.43
1672,2,3,4.04,4.44
1673,23,1,3.04,3.82
1674,23,1,3.04,3.82
1675,27,1,3.12,11.74
1675,23,2,3.04,3.82
1675,20,3,1.57,4.26
1675,6,2,3.92,7.83
1676,6,3,3.92,7.83
1676,1,1,1.88,8.3
1676,6,1,3.92,7.83
1676,9,1,3.65,9.96
1677,6,2,3.92,7.83
1677,25,1,4.17,6.8
1678,17,3,1.92,3.29
1678,10,1,4.42,10.8
1678,14,2,3.44,4.54
1678,27,2,3.12,11.74
1679,25,1,4.17,6.8
1679,3,1,2.36,4.4
1679,3,2,2.36,4.4
1680,3,3,2.36,4.4
1680,25,3,4.17,6.8
1680,15,1,1.65,6.42
1680,24,3,4.44,4.38
1681,19,2,1.85,7.49
1682,16,2,3.74,10.59
1682,25,2,4.17,6.8
1682,11,3,2.11,8.72
1683,23,2,3.04,3.82
1684,15,2,1.65,6.42
1684,15,1,1.65,6.42
1684,5,3,4.39,8.43
1684,25,2,4.17,6.8
1685,13,3,3.81,9.15
1685,5,2,4.39,8.43
1685,12,1,1.65,6.2
1686,7,1,1.32,5.64
1686,1,2,1.88,8.3
1687,1,2,1.88,8.3
1687,13,1,3.81,9.15
1688,7,2,1.32,5.64
1688,20,3,1.57,4.26
1689,22,1,2.45,11.98
1689,12,1,1.65,6.2
1689,3,2,2.36,4.4
1689,23,2,3.04,3.82
1690,26,1,2.54,8.36
1690,14,2,3.44,4.54
1690,1,2,1.88,8.3
1690,21,1,3.99,6.86
1691,20,1,1.57,4.26
1691,20,1,1.57,4.26
1691,17,2,1.92,3.29
1691,11,3,2.11,8.72
1692,3,1,2.36,4.4
1692,15,2,1.65,6.42
1692,14,1,3.44,4.54
1692,7,2,1.32,5.64
1693,18,2,2.6,3.6
1693,19,2,1.85,7.49
1693,23,1,3.04,3.82
1694,23,3,3.04,3.82
1694,20,1,1.57,4.26
1695,11,3,2.11,8.72
1696,3,3,2.36,4.4
1696,16,2,3.74,10.59
1696,20,3,1.57,4.26
1697,26,2,2.54,8.36
1697,23,1,3.04,3.82
1698,8,3,3.31,9.34
1698,1,2,1.88,8.3
1699,26,2,2.54,8.36
1699,11,2,2.11,8.72
1700,30,3,2.74,7.08
1700,20,1,1.57,4.26
1701,8,2,3.31,9.34
1701,14,3,3.44,4.54
1701,27,1,3.12,11.74
1702,1,1,1.88,8.3
1702,21,3,3.99,6.86
1702,25,2,4.17,6.8
1703,21,2,3.99,6.86
1703,18,1,2.6,3.6
1703,20,2,1.57,4.26
1703,25,2,4.17,6.8
1704,7,3,1.32,5.64
1704,20,2,1.57,4.26
1704,10,1,4.42,10.8
1705,28,2,3.72,4.03
1706,18,1,2.6,3.6
1706,21,2,3.99,6.86
1706,21,2,3.99,6.86
1706,13,1,3.81,9.15
1707,19,3,1.85,7.49
1707,2,3,4.04,4.44
1707,2,3,4.04,4.44
1708,5,1,4.39,8.43
1708,17,1,1.92,3.29
1709,3,2,2.36,4.4
1709,11,1,2.11,8.72
1709,16,2,3.74,10.59
1710,18,1,2.6,3.6
1710,27,1,3.12,11.74
1711,8,1,3.31,9.34
1711,21,3,3.99,6.86
1712,2,1,4.04,4.44
1713,11,2,2.11,8.72
1713,25,3,4.17,6.8
1713,22,2,2.45,11.98
1714,22,3,2.45,11.98
1715,19,1,1.85,7.49
1715,7,1,1.32,5.64
1716,17,1,1.92,3.29
1716,13,1,3.81,9.15
1716,5,3,4.39,8.43
1717,18,2,2.6,3.6
1717,17,2,1.92,3.29
1717,6,1,3.92,7.83
1718,13,1,3.81,9.15
1718,21,2,3.99,6.86
1718,15,1,1.65,6.42
1719,6,1,3.92,7.83
1719,2,2,4.04,4.44
1720,27,3,3.12,11.74
1720,22,1,2.45,11.98
1720,29,3,4.07,6.06
1721,19,2,1.85,7.49
1721,7,3,1.32,5.64
1722,28,2,3.72,4.03
1722,7,2,1.32,5.64
1723,20,1,1.57,4.26
1723,30,2,2.74,7.08
1723,16,3,3.74,10.59
1723,20,2,1.57,4.26
1724,28,1,3.72,4.03
1725,10,2,4.42,10.8
1726,2,2,4.04,4.44
1727,3,2,2.36,4.4
1727,14,3,3.44,4.54
1727,1,2,1.88,8.3
1728,9,2,3.65,9.96
1728,30,1,2.74,7.08
1729,1,1,1.88,8.3
1729,3,3,2.36,4.4
1730,9,1,3.65,9.96
1730,23,3,3.04,3.82
1730,16,1,3.74,10.59
1731,1,1,1.88,8.3
1731,16,2,3.74,10.59
1731,27,2,3.12,11.74
1731,14,1,3.44,4.54
1732,23,2,3.04,3.82
1732,24,2,4.44,4.38
1732,7,2,1.32,5.64
1733,23,2,3.04,3.82
1733,26,1,2.54,8.36
1734,26,1,2.54,8.36
1734,23,3,3.04,3.82
1734,2,2,4.04,4.44
1734,12,1,1.65,6.2
1735,12,3,1.65,6.2
1735,29,2,4.07,6.06
1736,19,2,1.85,7.49
1736,12,2,1.65,6.2
1737,22,3,2.45,11.98
1737,14,2,3.44,4.54
1737,14,1,3.44,4.54
1737,20,2,1.57,4.26
1738,25,3,4.17,6.8
1738,28,3,3.72,4.03
1738,6,1,3.92,7.83
1738,11,3,2.11,8.72
1739,28,3,3.72,4.03
1739,5,1,4.39,8.43
1740,17,1,1.92,3.29
1741,22,3,2.45,11.98
1741,26,2,2.54,8.36
1742,17,3,1.92,3.29
1742,27,2,3.12,11.74
1742,8,3,3.31,9.34
1742,12,3,1.65,6.2
1743,5,3,4.39,8.43
1743,29,1,4.07,6.06
1743,23,1,3.04,3.82
1743,29,3,4.07,6.06
1744,8,2,3.31,9.34
1744,10,1,4.42,10.8
1744,18,3,2.6,3.6
1745,1,2,1.88,8.3
1746,9,2,3.65,9.96
1747,23,3,3.04,3.82
1748,10,2,4.42,10.8
1748,20,3,1.57,4.26
1749,22,2,2.45,11.98
1750,9,3,3.65,9.96
1751,14,3,3.44,4.54
1752,2,2,4.04,4.44
1752,25,1,4.17,6.8
1752,16,2,3.74,10.59
1752,18,1,2.6,3.6
1753,24,2,4.44,4.38
1753,8,3,3.31,9.34
1753,16,1,3.74,10.59
1753,11,2,2.11,8.72
1754,1,3,1.88,8.3
1755,3,3,2.36,4.4
1755,6,2,3.92,7.83
1755,9,3,3.65,9.96
1755,19,2,1.85,7.49
1756,6,2,3.92,7.83
1756,10,1,4.42,10.8
1756,2,2,4.04,4.44
1756,20,2,1.57,4.26
1757,16,2,3.74,10.59
1757,8,1,3.31,9.34
1758,10,1,4.42,10.8
1759,23,2,3.04,3.82
1759,26,3,2.54,8.36
1760,24,3,4.44,4.38
1760,19,1,1.85,7.49
1761,23,3,3.04,3.82
1762,16,1,3.74,10.59
1762,9,2,3.65,9.96
1762,18,3,2.6,3.6
1762,14,1,3.44,4.54
1763,13,3,3.81,9.15
1763,30,1,2.74,7.08
1763,30,1,2.74,7.08
1763,4,1,1.41,6.42
1764,15,3,1.65,6.42
1764,18,2,2.6,3.6
1765,4,3,1.41,6.42
1765,2,1,4.04,4.44
1765,7,1,1.32,5.64
1765,10,1,4.42,10.8
1766,4,3,1.41,6.42
1767,29,1,4.07,6.06
1767,11,1,2.11,8.72
1767,28,2,3.72,4.03
1768,7,1,1.32,5.64
1768,6,2,3.92,7.83
1768,18,3,2.6,3.6
1768,21,3,3.99,6.86
1769,28,1,3.72,4.03
1769,16,3,3.74,10.59
1770,27,3,3.12,11.74
1770,12,1,1.65,6.2
1770,27,2,3.12,11.74
1770,14,1,3.44,4.54
1771,7,3,1.32,5.64
1772,24,1,4.44,4.38
1772,16,3,3.74,10.59
1773,20,3,1.57,4.26
1773,10,2,4.42,10.8
1774,3,3,2.36,4.4
1774,3,3,2.36,4.4
1774,29,1,4.07,6.06
1774,25,3,4.17,6.8
1775,15,3,1.65,6.42
1775,26,2,2.54,8.36
1775,10,3,4.42,10.8
1776,13,3,3.81,9.15
1776,19,3,1.85,7.49
1776,18,3,2.6,3.6
1776,20,3,1.57,4.26
1777,11,3,2.11,8.72
1777,17,3,1.92,3.29
1777,21,1,3.99,6.86
1777,9,3,3.65,9.96
1778,11,2,2.11,8.72
1778,30,1,2.74,7.08
1779,17,3,1.92,3.29
1779,14,2,3.44,4.54
1779,9,3,3.65,9.96
1780,26,3,2.54,8.36
1780,10,1,4.42,10.8
1781,7,2,1.32,5.64
1781,19,3,1.85,7.49
1781,6,1,3.92,7.83
1782,6,3,3.92,7.83
1782,26,2,2.54,8.36
1782,12,1,1.65,6.2
1783,18,2,2.6,3.6
1783,5,2,4.39,8.43
1783,20,1,1.57,4.26
1783,9,1,3.65,9.96
1784,3,1,2.36,4.4
1785,17,3,1.92,3.29
1785,14,1,3.44,4.54
1785,9,1,3.65,9.96
1786,16,2,3.74,10.59
1787,4,2,1.41,6.42
1787,25,1,4.17,6.8
1788,18,3,2.6,3.6
1789,2,3,4.04,4.44
1789,19,1,1.85,7.49
1790,10,2,4.42,10.8
1790,8,1,3.31,9.34
1790,8,3,3.31,9.34
1791,5,1,4.39,8.43
1791,18,3,2.6,3.6
1792,7,3,1.32,5.64
1792,20,1,1.57,4.26
1792,6,1,3.92,7.83
1792,19,3,1.85,7.49
1793,8,2,3.31,9.34
1794,29,1,4.07,6.06
1794,30,1,2.74,7.08
1795,14,3,3.44,4.54
1795,28,3,3.72,4.03
1795,28,2,3.72,4.03
1796,14,3,3.44,4.54
1797,1,3,1.88,8.3
1797,25,2,4.17,6.8
1797,7,3,1.32,5.64
1797,16,2,3.74,10.59
1798,17,3,1.92,3.29
1798,13,2,3.81,9.15
1798,20,1,1.57,4.26
1798,12,1,1.65,6.2
1799,7,1,1.32,5.64
1799,11,2,2.11,8.72
1799,13,2,3.81,9.15
1799,8,3,3.31,9.34
1800,1,3,1.88,8.3
1800,30,3,2.74,7.08
1800,8,3,3.31,9.34
1800,23,1,3.04,3.82
1801,12,2,1.65,6.2
1801,1,2,1.88,8.3
1801,14,3,3.44,4.54
1802,9,2,3.65,9.96
1802,8,2,3.31,9.34
1802,12,2,1.65,6.2
1802,16,1,3.74,10.59
1803,28,1,3.72,4.03
1803,13,2,3.81,9.15
1804,3,3,2.36,4.4
1804,23,3,3.04,3.82
1805,15,1,1.65,6.42
1805,10,1,4.42,10.8
1805,28,2,3.72,4.03
1806,10,1,4.42,10.8
1806,17,1,1.92,3.29
1806,8,1,3.31,9.34
1806,20,1,1.57,4.26
1807,29,1,4.07,6.06
1807,8,1,3.31,9.34
1807,26,1,2.54,8.36
1807,20,3,1.57,4.26
1808,18,1,2.6,3.6
1808,25,2,4.17,6.8
1809,8,1,3.31,9.34
1809,11,1,2.11,8.72
1810,13,1,3.81,9.15
1811,8,3,3.31,9.34
1811,27,2,3.12,11.74
1812,23,1,3.04,3.82
1812,23,1,3.04,3.82
1813,13,1,3.81,9.15
1814,22,2,2.45,11.98
1814,18,3,2.6,3.6
1814,24,2,4.44,4.38
1814,29,3,4.07,6.06
1815,25,2,4.17,6.8
1815,17,2,1.92,3.29
1815,6,3,3.92,7.83
1815,28,2,3.72,4.03
1816,20,2,1.57,4.26
1817,13,2,3.81,9.15
1817,12,1,1.65,6.2
1817,11,2,2.11,8.72
1817,7,1,1.32,5.64
1818,21,2,3.99,6.86
1818,13,1,3.81,9.15
1819,16,2,3.74,10.59
1819,15,3,1.65,6.42
1819,15,2,1.65,6.42
1820,8,1,3.31,9.34
1821,15,2,1.65,6.42
1821,29,3,4.07,6.06
1821,28,2,3.72,4.03
1822,2,2,4.04,4.44
1822,3,2,2.36,4.4
1822,11,1,2.11,8.72
1822,10,3,4.42,10.8
1823,2,1,4.04,4.44
1823,17,1,1.92,3.29
1823,21,3,3.99,6.86
1824,26,3,2.54,8.36
1824,15,2,1.65,6.42
1824,20,2,1.57,4.26
1825,29,2,4.07,6.06
1826,5,2,4.39,8.43
1827,5,1,4.39,8.43
1827,3,3,2.36,4.4
1828,2,2,4.04,4.44
1829,19,1,1.85,7.49
1829,14,1,3.44,4.54
1829,14,3,3.44,4.54
1829,19,2,1.85,7.49
1830,9,3,3.65,9.96
1831,30,1,2.74,7.08
1831,30,3,2.74,7.08
1831,16,1,3.74,10.59
1831,3,3,2.36,4.4
1832,28,2,3.72,4.03
1832,9,3,3.65,9.96
1832,18,3,2.6,3.6
1833,22,3,2.45,11.98
1833,27,3,3.12,11.74
1834,8,1,3.31,9.34
1834,14,2,3.44,4.54
1835,24,2,4.44,4.38
1835,2,3,4.04,4.44
1835,10,2,4.42,10.8
1835,4,1,1.41,6.42
1836,29,1,4.07,6.06
1836,30,1,2.74,7.08
1836,23,3,3.04,3.82
1836,17,2,1.92,3.29
1837,10,1,4.42,10.8
1837,8,1,3.31,9.34
1837,20,2,1.57,4.26
1838,13,2,3.81,9.15
1838,5,2,4.39,8.43
1838,16,1,3.74,10.59
1838,11,2,2.11,8.72
1839,30,2,2.74,7.08
1839,19,1,1.85,7.49
1839,13,2,3.81,9.15
1839,28,1,3.72,4.03
1840,6,3,3.92,7.83
1840,11,3,2.11,8.72
