order_id,order_date,customer_id,store_id,channel
4126,2025-10-30,23,3,dine-in
4127,2025-06-01,166,3,app
4128,2026-02-04,426,1,dine-in
4129,2026-02-04,450,2,web
4130,2025-12-14,396,3,dine-in
4131,2025-03-31,97,2,phone
4132,2025-08-24,148,3,delivery
4133,2025-05-07,4,10,dine-in
4134,2025-08-20,372,2,app
4135,2026-05-13,263,4,app
4136,2025-06-04,353,5,dine-in
4137,2025-05-31,117,2,delivery
4138,2026-05-30,56,1,dine-in
4139,2026-03-22,416,4,app
4140,2025-05-11,214,4,app
4141,2025-06-02,162,5,app
4142,2025-12-01,60,2,web
4143,2025-09-13,129,6,app
4144,2026-06-08,493,8,delivery
4145,2026-02-11,243,7,web
4146,2025-11-25,362,9,web
4147,2025-05-13,29,8,app
4148,2026-02-04,285,6,phone
4149,2025-05-20,203,3,dine-in
4150,2025-03-26,132,5,delivery
4151,2025-01-16,413,7,dine-in
4152,2026-01-27,477,5,app
4153,2026-05-06,50,2,app
4154,2026-04-07,85,10,web
4155,2025-11-06,116,5,app
4156,2026-02-28,321,2,phone
4157,2026-06-09,207,1,delivery
4158,2025-06-07,256,10,app
4159,2026-06-12,66,8,app
4160,2025-08-08,61,3,delivery
4161,2025-02-11,476,8,dine-in
4162,2026-06-22,112,7,phone
4163,2026-04-16,10,4,web
4164,2025-05-23,83,9,delivery
4165,2025-05-11,62,10,delivery
4166,2025-05-17,219,5,delivery
4167,2026-01-04,330,10,web
4168,2026-02-15,338,7,dine-in
4169,2025-09-16,335,5,delivery
4170,2025-04-04,58,9,app
4171,2025-08-29,240,9,dine-in
4172,2026-01-21,130,9,dine-in
4173,2025-12-13,297,6,app
4174,2026-05-27,294,4,dine-in
4175,2026-02-08,173,10,web
4176,2026-06-17,253,8,web
4177,2025-08-02,427,5,dine-in
4178,2025-01-25,492,9,phone
4179,2025-07-16,103,10,phone
4180,2026-02-20,59,6,dine-in
4181,2025-03-25,115,10,dine-in
4182,2025-07-23,212,5,web
4183,2025-01-14,45,1,phone
4184,2025-01-19,160,10,phone
4185,2025-08-18,272,1,web
4186,2025-07-05,19,10,web
4187,2025-07-18,235,3,web
4188,2026-02-01,291,10,web
4189,2026-04-26,54,6,app
4190,2025-12-10,158,10,dine-in
4191,2025-01-05,419,10,web
4192,2026-03-07,387,2,dine-in
4193,2026-01-23,496,8,phone
4194,2025-10-08,140,8,dine-in
4195,2026-02-10,430,8,web
4196,2026-06-15,228,7,web
4197,2025-03-22,179,6,delivery
4198,2025-02-06,368,3,app
4199,2025-09-05,227,8,delivery
4200,2025-10-07,348,9,phone
4201,2025-08-31,226,6,app
4202,2026-06-22,4,6,delivery
4203,2026-02-17,298,4,delivery
4204,2026-01-24,156,9,dine-in
4205,2025-02-26,496,5,dine-in
4206,2025-09-21,430,1,app
4207,2025-05-25,209,6,phone
4208,2026-03-19,106,4,app
4209,2026-03-19,382,1,delivery
4210,2025-07-21,421,10,phone
4211,2025-10-18,419,2,dine-in
4212,2026-05-16,224,1,web
4213,2025-12-02,59,7,app
4214,2025-07-27,266,4,delivery
4215,2025-09-27,129,4,app
4216,2025-08-04,438,6,dine-in
4217,2025-07-10,390,8,dine-in
4218,2025-03-29,326,9,dine-in
4219,2026-02-13,473,2,delivery
4220,2026-05-19,237,5,app
4221,2026-05-26,211,9,web
4222,2026-06-02,399,1,web
4223,2026-02-19,433,6,dine-in
4224,2025-10-01,21,8,dine-in
4225,2026-06-28,375,5,phone
4226,2026-06-14,431,6,web
4227,2025-01-08,445,5,app
4228,2025-01-11,97,2,web
4229,2025-09-20,126,2,web
4230,2025-09-25,137,1,phone
4231,2025-02-04,237,6,web
4232,2025-12-17,80,7,phone
4233,2026-01-06,82,4,dine-in
4234,2026-02-16,196,4,delivery
4235,2025-09-09,184,7,app
4236,2025-05-01,412,6,app
4237,2026-04-20,107,3,dine-in
4238,2026-01-01,111,2,phone
4239,2026-06-29,72,1,web
4240,2025-05-08,401,1,phone
4241,2025-11-01,272,5,web
4242,2026-05-13,308,8,delivery
4243,2025-12-02,122,9,dine-in
4244,2025-07-12,392,9,delivery
4245,2026-06-01,176,3,app
4246,2026-06-23,339,2,app
4247,2025-05-07,295,7,phone
4248,2026-02-01,53,6,dine-in
4249,2025-11-30,378,1,phone
4250,2025-10-25,22,4,app
4251,2026-01-05,178,6,phone
4252,2025-03-21,440,1,phone
4253,2025-12-04,154,8,web
4254,2025-05-01,65,4,phone
4255,2026-04-27,316,1,dine-in
4256,2025-11-14,292,7,web
4257,2025-05-16,102,10,app
4258,2025-12-18,462,1,delivery
4259,2025-05-07,401,3,delivery
4260,2025-10-17,419,6,dine-in
4261,2025-02-20,29,6,app
4262,2025-12-11,455,6,web
4263,2025-08-08,105,6,web
4264,2025-11-05,412,10,dine-in
4265,2025-02-22,151,4,dine-in
4266,2025-06-12,48,10,web
4267,2025-02-17,399,10,delivery
4268,2026-03-07,19,9,phone
4269,2026-01-16,405,9,delivery
4270,2026-01-14,431,4,delivery
4271,2025-10-19,25,1,phone
4272,2025-08-11,482,10,web
4273,2025-01-03,341,4,phone
4274,2026-06-25,153,5,web
4275,2026-04-09,222,7,delivery
4276,2025-11-03,263,2,delivery
4277,2026-05-08,143,3,web
4278,2025-07-18,393,3,web
4279,2025-04-06,350,9,web
4280,2026-06-24,229,2,app
4281,2025-12-09,128,2,app
4282,2025-07-20,315,5,dine-in
4283,2025-01-12,434,9,phone
4284,2025-03-07,491,2,phone
4285,2025-09-06,341,3,app
4286,2025-08-01,118,8,phone
4287,2026-06-12,212,8,app
4288,2025-12-04,168,10,web
4289,2026-01-16,423,8,phone
4290,2025-05-15,470,7,web
4291,2025-06-19,240,1,app
4292,2025-07-01,22,1,app
4293,2026-03-30,129,8,dine-in
4294,2025-04-05,293,9,app
4295,2026-02-23,192,2,delivery
4296,2025-03-31,321,5,delivery
4297,2026-05-28,445,8,web
4298,2025-02-18,400,5,delivery
4299,2026-02-16,21,9,phone
4300,2025-02-14,20,6,delivery
4301,2025-12-24,236,5,phone
4302,2025-07-04,180,10,phone
4303,2025-07-18,23,5,dine-in
4304,2025-02-11,220,2,dine-in
4305,2026-04-12,148,6,delivery
4306,2025-09-09,43,10,delivery
4307,2025-12-26,204,1,delivery
4308,2025-12-31,174,9,dine-in
4309,2026-03-08,234,3,dine-in
4310,2025-02-28,74,8,app
4311,2025-12-31,463,7,phone
4312,2025-07-02,43,9,dine-in
4313,2025-07-12,295,4,delivery
4314,2025-10-07,272,5,phone
4315,2026-03-29,298,5,delivery
4316,2025-08-21,17,3,app
4317,2026-06-26,402,6,app
4318,2025-05-27,370,1,app
4319,2025-03-08,166,5,phone
4320,2025-04-11,26,10,delivery
4321,2025-09-11,115,7,delivery
4322,2026-01-13,359,5,delivery
4323,2025-05-03,208,5,delivery
4324,2025-01-11,425,5,web
4325,2025-12-16,361,10,delivery
4326,2026-04-27,48,8,phone
4327,2026-04-01,192,1,app
4328,2025-08-31,496,10,delivery
4329,2025-03-12,30,6,app
4330,2025-07-13,127,2,web
4331,2026-05-27,15,9,phone
4332,2025-10-31,476,6,delivery
4333,2026-05-25,437,7,app
4334,2026-02-06,93,1,web
4335,2025-04-24,298,3,web
4336,2026-01-28,404,2,dine-in
4337,2026-03-23,430,1,phone
4338,2025-01-04,418,9,dine-in
4339,2025-06-22,271,1,app
4340,2026-04-21,69,7,phone
4341,2025-12-10,219,10,web
4342,2025-11-22,493,10,app
4343,2025-12-29,444,2,delivery
4344,2026-04-16,409,5,phone
4345,2026-01-01,55,7,web
4346,2025-07-13,186,9,dine-in
4347,2026-05-24,135,9,web
4348,2025-12-08,336,9,app
4349,2026-04-26,385,2,delivery
4350,2025-03-05,357,7,app
4351,2025-04-02,292,7,phone
4352,2025-02-08,109,2,delivery
4353,2026-06-12,409,8,app
4354,2025-07-02,217,3,dine-in
4355,2026-05-18,130,8,phone
4356,2025-06-11,207,10,phone
4357,2026-04-08,119,10,delivery
4358,2026-03-28,331,8,phone
4359,2026-03-26,192,1,app
4360,2025-03-22,235,5,delivery
4361,2025-11-05,109,5,app
4362,2025-03-20,36,6,web
4363,2025-10-06,264,1,delivery
4364,2025-07-10,452,10,app
4365,2026-01-22,456,8,dine-in
4366,2025-08-22,397,10,app
4367,2025-11-04,75,8,phone
4368,2025-01-02,55,9,dine-in
4369,2025-09-09,190,8,app
4370,2025-03-21,52,2,app
4371,2025-04-05,446,7,app
4372,2025-11-28,146,7,delivery
4373,2025-05-07,426,4,app
4374,2025-05-28,340,4,phone
4375,2025-09-10,342,5,delivery
4376,2025-12-15,427,5,web
4377,2025-02-21,214,1,delivery
4378,2026-01-02,56,7,delivery
4379,2025-03-29,379,3,dine-in
4380,2026-05-15,174,7,dine-in
4381,2025-03-29,271,6,app
4382,2025-07-21,223,7,app
4383,2025-12-15,482,10,dine-in
4384,2026-03-26,332,10,dine-in
4385,2025-12-04,91,5,phone
4386,2025-04-29,330,2,app
4387,2025-10-04,258,2,app
4388,2025-03-28,111,9,app
4389,2026-02-27,165,3,dine-in
4390,2025-02-01,56,8,app
4391,2026-06-03,332,5,app
4392,2025-11-01,279,2,phone
4393,2025-05-08,127,7,web
4394,2025-05-07,466,6,delivery
4395,2025-01-27,457,2,dine-in
4396,2025-08-11,53,6,web
4397,2025-09-14,479,1,delivery
4398,2025-09-15,203,3,web
4399,2025-11-17,127,5,delivery
4400,2026-04-04,243,7,dine-in
4401,2026-05-21,328,7,web
4402,2025-03-18,21,8,app
4403,2025-02-23,11,4,delivery
4404,2025-03-16,10,10,web
4405,2025-12-19,142,3,web
4406,2026-06-29,304,4,phone
4407,2025-08-28,298,9,app
4408,2025-06-23,408,9,phone
4409,2025-06-20,398,8,phone
4410,2025-08-26,181,8,delivery
4411,2026-01-12,297,4,dine-in
4412,2025-07-11,346,2,delivery
4413,2025-12-21,4,8,dine-in
4414,2025-10-17,338,10,phone
4415,2025-05-09,394,2,delivery
4416,2026-01-03,38,10,app
4417,2026-01-15,299,6,app
4418,2025-02-05,381,6,phone
4419,2025-04-09,298,7,delivery
4420,2026-02-25,255,5,app
4421,2026-03-16,118,7,app
4422,2025-02-01,129,2,web
4423,2025-09-25,69,7,web
4424,2025-04-25,72,9,dine-in
4425,2025-12-28,484,5,web
4426,2026-03-28,384,6,phone
4427,2025-07-30,123,2,dine-in
4428,2025-09-23,345,1,dine-in
4429,2025-01-20,125,7,app
4430,2025-05-13,35,9,delivery
4431,2026-04-04,24,3,phone
4432,2026-06-30,229,4,delivery
4433,2026-05-05,442,1,delivery
4434,2025-11-15,341,8,app
4435,2025-05-13,54,1,web
4436,2025-01-02,34,1,app
4437,2025-08-29,173,6,app
4438,2025-05-11,348,4,phone
4439,2026-05-16,194,2,phone
4440,2026-03-25,470,6,dine-in
4441,2025-03-20,66,4,phone
4442,2025-08-17,315,8,delivery
4443,2026-05-03,116,1,app
4444,2026-05-29,210,9,dine-in
4445,2025-02-01,256,10,web
4446,2025-04-20,179,8,app
4447,2025-11-30,123,7,delivery
4448,2025-11-10,308,4,delivery
4449,2025-11-20,129,1,web
4450,2026-04-13,5,3,dine-in
4451,2025-10-13,96,1,app
4452,2025-11-24,137,5,dine-in
4453,2026-05-31,448,9,phone
4454,2025-05-19,500,2,dine-in
4455,2025-01-10,474,5,dine-in
4456,2025-04-19,353,8,app
4457,2026-03-14,210,8,dine-in
4458,2025-03-02,357,5,phone
4459,2025-01-15,119,4,delivery
4460,2025-08-18,403,1,web
4461,2026-03-10,396,9,phone
4462,2025-09-25,409,4,phone
4463,2026-03-29,320,10,phone
4464,2025-06-14,146,8,dine-in
4465,2025-07-16,31,2,phone
4466,2026-01-01,353,7,app
4467,2025-06-20,238,6,phone
4468,2025-02-28,12,4,app
4469,2025-06-08,182,7,web
4470,2025-11-19,47,3,delivery
4471,2025-09-22,56,2,dine-in
4472,2025-01-29,195,1,web
4473,2026-02-16,333,10,delivery
4474,2026-01-05,447,3,delivery
4475,2025-09-29,84,7,web
4476,2025-09-29,343,3,app
4477,2025-11-15,139,3,web
4478,2025-12-04,162,4,web
4479,2026-01-13,31,9,dine-in
4480,2025-07-07,410,4,delivery
4481,2025-08-24,423,6,phone
4482,2025-12-08,449,3,phone
4483,2026-05-23,162,1,web
4484,2026-04-07,414,4,app
4485,2025-10-15,361,8,web
4486,2025-09-09,18,5,web
4487,2026-06-29,448,9,delivery
4488,2026-01-09,411,4,web
4489,2026-01-24,11,10,dine-in
4490,2025-01-25,240,3,app
4491,2025-02-14,48,7,dine-in
4492,2026-04-25,16,8,phone
4493,2025-04-17,362,8,app
4494,2025-08-11,68,6,dine-in
4495,2025-11-01,127,10,phone
4496,2025-06-09,352,4,web
4497,2025-09-28,292,7,app
4498,2025-12-29,432,8,phone
4499,2025-07-17,372,2,web
4500,2026-03-26,374,2,phone
4501,2025-10-14,462,1,delivery
4502,2025-05-13,244,7,dine-in
4503,2025-10-12,373,7,app
4504,2026-06-01,41,2,dine-in
4505,2025-06-15,20,8,app
4506,2026-03-29,400,7,web
4507,2025-09-29,112,4,web
4508,2026-06-17,494,4,phone
4509,2025-01-13,71,7,dine-in
4510,2026-06-19,198,10,web
4511,2026-05-03,128,2,dine-in
4512,2025-03-09,285,8,delivery
4513,2026-01-06,27,8,phone
4514,2025-08-22,54,3,phone
4515,2025-06-13,351,8,app
4516,2026-02-26,279,1,dine-in
4517,2025-06-26,15,9,web
4518,2025-05-05,268,10,app
4519,2026-02-28,396,1,delivery
4520,2026-06-13,370,8,app
4521,2026-04-02,405,10,dine-in
4522,2026-06-23,276,1,web
4523,2025-10-17,481,2,web
4524,2025-08-15,478,1,dine-in
4525,2026-05-12,167,6,phone
4526,2025-11-07,172,1,app
4527,2025-05-12,229,3,phone
4528,2025-11-12,407,4,phone
4529,2025-09-23,465,7,delivery
4530,2025-09-25,340,4,app
4531,2025-04-20,218,7,web
4532,2026-03-06,289,9,app
4533,2025-02-25,203,7,web
4534,2026-04-04,320,4,phone
4535,2025-03-16,496,3,app
4536,2025-09-30,183,10,phone
4537,2025-01-15,139,8,dine-in
4538,2025-12-19,35,9,web
4539,2025-05-23,388,1,delivery
4540,2025-05-01,73,6,web
4541,2026-04-14,338,9,phone
4542,2025-11-09,93,6,web
4543,2025-12-08,470,8,phone
4544,2025-07-30,16,4,app
4545,2026-02-20,174,4,delivery
4546,2026-03-31,444,8,dine-in
4547,2025-04-12,426,5,delivery
4548,2025-10-12,376,10,dine-in
4549,2026-01-26,123,9,web
4550,2025-11-05,427,1,app
4551,2025-06-02,149,9,web
4552,2025-08-28,322,2,app
4553,2026-05-31,257,8,delivery
4554,2025-06-14,70,4,delivery
4555,2025-01-15,237,2,delivery
4556,2025-10-07,486,9,app
4557,2025-09-30,57,8,web
4558,2025-03-28,457,2,web
4559,2026-04-06,385,7,app
4560,2025-02-17,288,6,delivery
4561,2025-12-17,436,3,phone
4562,2026-01-08,32,5,phone
4563,2026-01-05,154,5,delivery
4564,2026-01-06,355,1,web
4565,2025-08-26,331,9,web
4566,2026-03-01,441,7,delivery
4567,2025-03-31,132,4,dine-in
4568,2025-09-02,124,1,dine-in
4569,2026-06-05,135,1,web
4570,2026-05-26,164,6,delivery
4571,2025-03-18,142,4,web
4572,2025-03-16,480,8,phone
4573,2025-04-02,337,4,app
4574,2025-07-28,414,9,phone
4575,2025-03-11,238,9,delivery
4576,2025-04-24,397,7,delivery
4577,2026-04-27,216,3,phone
4578,2025-10-18,71,7,phone
4579,2026-03-21,247,10,phone
4580,2025-05-15,336,8,dine-in
4581,2025-11-17,439,3,dine-in
4582,2025-04-14,469,3,dine-in
4583,2025-12-27,375,7,delivery
4584,2025-06-04,19,2,web
4585,2025-08-06,348,6,dine-in
4586,2026-01-28,66,6,delivery
4587,2025-08-29,28,8,app
4588,2025-03-09,345,5,delivery
4589,2026-06-26,153,4,app
4590,2026-01-13,8,10,delivery
4591,2026-04-22,13,3,app
4592,2025-01-13,240,8,dine-in
4593,2025-09-05,481,3,web
4594,2026-03-28,204,2,web
4595,2025-12-12,165,5,phone
4596,2025-04-10,93,7,web
4597,2025-05-11,311,5,delivery
4598,2025-04-11,107,5,delivery
4599,2026-04-29,317,9,phone
4600,2026-04-30,97,4,phone
4601,2025-02-14,114,8,dine-in
4602,2025-12-21,307,4,phone
4603,2025-03-28,405,2,web
4604,2026-02-05,439,6,phone
4605,2025-10-10,428,5,delivery
4606,2026-03-05,302,2,app
4607,2025-01-08,324,1,web
4608,2026-05-28,123,6,delivery
4609,2025-11-24,343,8,dine-in
4610,2025-07-12,277,6,delivery
4611,2025-02-14,461,1,web
4612,2026-03-11,331,8,web
4613,2026-05-06,85,9,app
4614,2025-08-14,95,5,web
4615,2025-12-09,152,7,delivery
4616,2025-03-11,419,9,app
4617,2026-05-27,203,10,web
4618,2026-02-26,7,1,delivery
4619,2025-07-06,292,7,app
4620,2025-07-08,498,3,app
4621,2025-12-13,181,8,phone
4622,2025-08-24,249,7,web
4623,2025-10-19,74,7,app
4624,2025-02-17,280,2,delivery
4625,2025-07-25,186,3,app
4626,2026-01-14,17,2,app
4627,2025-12-03,102,10,dine-in
4628,2025-01-25,26,8,phone
4629,2026-02-06,194,10,app
4630,2025-11-13,108,9,web
4631,2025-01-17,272,6,app
4632,2026-05-04,406,3,web
4633,2026-05-15,126,5,web
4634,2025-10-04,240,3,delivery
4635,2026-03-03,204,2,dine-in
4636,2025-03-31,280,1,web
4637,2026-06-19,490,8,phone
4638,2025-01-20,387,4,phone
4639,2026-03-04,410,2,delivery
4640,2025-08-29,445,2,phone
4641,2025-07-15,138,8,web
4642,2025-07-28,253,8,phone
4643,2025-04-04,398,3,delivery
4644,2025-08-09,50,9,app
4645,2025-09-04,297,2,app
4646,2025-09-06,417,7,delivery
4647,2025-07-01,41,3,web
4648,2025-05-06,282,10,web
4649,2025-01-19,460,4,dine-in
4650,2025-01-15,4,1,dine-in
4651,2025-12-17,432,4,delivery
4652,2026-06-07,466,8,dine-in
4653,2025-11-08,223,10,dine-in
4654,2025-03-01,460,9,web
4655,2025-05-25,273,3,dine-in
4656,2026-06-17,5,9,delivery
4657,2025-07-29,86,2,web
4658,2025-08-08,92,5,dine-in
4659,2025-07-11,365,8,web
4660,2025-06-17,46,4,dine-in
4661,2025-12-21,372,5,delivery
4662,2025-01-28,52,2,web
4663,2026-02-26,378,3,phone
4664,2025-04-09,171,4,phone
4665,2025-06-24,88,1,phone
4666,2025-01-24,145,1,app
4667,2025-03-18,32,6,dine-in
4668,2025-10-26,212,8,web
4669,2026-06-01,129,7,web
4670,2026-04-06,202,5,app
4671,2025-08-26,165,6,dine-in
4672,2026-03-29,86,8,phone
4673,2025-08-30,67,1,app
4674,2025-03-06,424,4,app
4675,2026-01-28,274,1,dine-in
4676,2025-07-03,156,1,web
4677,2025-10-07,439,8,dine-in
4678,2026-02-07,140,9,app
4679,2025-04-02,84,5,dine-in
4680,2025-03-24,482,4,phone
4681,2025-05-08,52,5,app
4682,2025-12-13,67,5,phone
4683,2026-04-06,217,5,app
4684,2026-04-23,389,1,delivery
4685,2025-09-15,361,6,delivery
4686,2025-05-20,166,4,delivery
4687,2025-07-06,273,5,phone
4688,2025-06-25,318,10,delivery
4689,2026-04-29,457,1,delivery
4690,2026-03-10,101,10,phone
4691,2025-05-19,347,8,delivery
4692,2025-12-22,68,4,phone
4693,2026-03-03,339,8,web
4694,2025-12-08,499,4,delivery
4695,2025-04-17,211,7,delivery
4696,2025-05-17,48,6,web
4697,2026-03-02,109,7,delivery
4698,2025-09-30,187,6,dine-in
4699,2025-03-28,40,2,web
4700,2026-05-05,329,5,delivery
4701,2026-06-29,368,5,delivery
4702,2025-03-18,83,10,dine-in
4703,2025-10-07,386,8,phone
4704,2025-10-23,92,10,phone
4705,2026-06-25,452,8,app
4706,2025-01-03,32,8,app
4707,2025-03-19,409,9,delivery
4708,2025-02-19,174,8,phone
4709,2025-03-20,14,9,dine-in
4710,2026-05-05,274,7,delivery
4711,2026-03-02,7,7,web
4712,2025-09-06,384,8,app
4713,2025-03-07,266,8,phone
4714,2025-01-10,218,2,app
4715,2025-11-23,2,3,delivery
4716,2025-01-02,466,5,dine-in
4717,2026-03-02,405,9,delivery
4718,2026-02-05,455,2,app
4719,2026-01-25,317,10,web
4720,2025-10-20,44,5,app
4721,2026-05-03,115,8,delivery
4722,2025-03-11,368,6,phone
4723,2025-10-07,234,6,web
4724,2025-01-30,175,6,web
4725,2026-02-04,228,7,dine-in
4726,2025-10-07,374,9,dine-in
4727,2025-08-31,175,7,dine-in
4728,2026-02-24,317,7,web
4729,2026-03-06,109,6,app
4730,2025-03-31,30,2,phone
4731,2025-11-15,430,5,dine-in
4732,2025-10-12,177,10,app
4733,2025-08-28,165,7,app
4734,2025-09-08,241,8,phone
4735,2026-01-07,397,6,web
4736,2025-12-28,373,3,app
4737,2025-12-05,481,9,app
4738,2025-11-29,396,3,delivery
4739,2026-03-15,168,3,delivery
4740,2025-05-26,31,4,phone
4741,2025-09-26,389,2,app
4742,2025-05-27,213,10,app
4743,2025-07-26,346,10,web
4744,2025-11-16,67,7,delivery
4745,2026-06-08,182,3,dine-in
4746,2026-06-24,307,8,phone
4747,2025-07-13,338,4,phone
4748,2025-03-09,247,2,web
4749,2025-08-25,32,9,app
4750,2026-03-06,335,7,dine-in
4751,2025-07-23,45,4,web
4752,2025-03-10,17,10,delivery
4753,2026-04-11,123,7,app
4754,2025-08-02,129,9,dine-in
4755,2025-04-24,56,1,delivery
4756,2025-05-19,99,4,delivery
4757,2025-03-13,160,9,app
4758,2025-09-14,9,7,delivery
4759,2025-05-07,383,5,app
4760,2025-09-19,339,3,web
4761,2025-12-02,423,8,delivery
4762,2026-01-05,260,10,delivery
4763,2026-06-28,393,9,phone
4764,2025-11-04,426,10,app
4765,2025-12-08,320,10,dine-in
4766,2025-09-15,393,6,delivery
4767,2025-09-22,38,6,delivery
4768,2026-05-23,276,6,app
4769,2026-04-27,391,8,phone
4770,2026-04-08,481,1,phone
4771,2025-12-18,463,1,delivery
4772,2025-11-14,342,2,web
4773,2026-03-10,22,4,dine-in
4774,2025-05-11,411,2,web
4775,2025-10-23,332,3,phone
4776,2026-02-14,251,9,app
4777,2025-02-23,217,7,phone
4778,2026-04-25,57,6,app
4779,2025-02-14,290,4,web
4780,2025-01-15,175,10,app
4781,2025-08-13,107,10,app
4782,2026-06-08,77,6,web
4783,2026-04-07,433,5,phone
4784,2026-02-23,379,4,dine-in
4785,2025-09-24,363,4,web
4786,2025-03-22,217,5,delivery
4787,2025-10-16,208,10,dine-in
4788,2025-07-28,499,2,phone
4789,2026-03-12,125,8,dine-in
4790,2025-06-03,89,4,dine-in
4791,2026-05-18,233,6,web
4792,2025-01-02,410,5,dine-in
4793,2025-06-13,241,4,dine-in
4794,2025-06-28,364,8,app
4795,2025-12-16,430,7,dine-in
4796,2025-06-04,7,4,phone
4797,2025-12-04,259,7,delivery
4798,2025-07-24,471,2,dine-in
4799,2026-05-30,391,2,web
4800,2026-02-07,118,7,phone
4801,2025-06-12,213,6,phone
4802,2025-02-20,368,3,phone
4803,2025-07-22,342,2,delivery
4804,2025-05-10,433,8,app
4805,2025-09-13,28,6,web
4806,2025-12-04,78,5,phone
4807,2025-06-13,410,10,phone
4808,2025-01-05,465,2,app
4809,2026-04-24,227,8,web
4810,2026-02-23,439,6,web
4811,2026-02-01,56,10,app
4812,2025-11-09,288,5,phone
4813,2025-11-24,235,8,web
4814,2025-12-18,321,6,dine-in
4815,2025-04-03,358,6,phone
4816,2025-05-26,485,4,phone
4817,2025-04-30,297,5,dine-in
4818,2026-01-28,55,9,app
4819,2026-05-20,274,1,web
4820,2025-08-17,475,4,phone
4821,2025-01-12,389,10,phone
4822,2026-03-31,115,5,app
4823,2026-05-10,1,8,dine-in
4824,2025-11-30,252,5,delivery
4825,2025-07-26,308,4,dine-in
4826,2026-03-12,458,9,phone
4827,2026-03-16,274,2,dine-in
4828,2025-06-30,217,7,delivery
4829,2025-02-03,289,6,phone
4830,2025-04-03,400,5,web
4831,2026-04-24,394,1,dine-in
4832,2025-02-26,495,1,web
4833,2026-02-06,226,4,app
4834,2025-02-03,284,10,app
4835,2026-06-28,163,10,web
4836,2025-10-28,65,9,app
4837,2025-03-30,495,10,dine-in
4838,2025-01-15,296,5,delivery
4839,2025-02-07,374,4,delivery
4840,2026-03-05,240,7,web
4841,2025-06-19,431,9,phone
4842,2025-01-18,332,4,phone
4843,2025-07-19,11,9,dine-in
4844,2025-07-29,325,10,web
4845,2026-01-27,125,9,delivery
4846,2025-12-23,478,5,phone
4847,2025-05-01,114,4,dine-in
4848,2026-06-06,213,1,app
4849,2025-05-19,391,1,delivery
4850,2026-06-28,497,8,app
4851,2025-01-14,108,7,dine-in
4852,2025-06-23,137,10,web
4853,2025-03-07,97,7,app
4854,2025-11-20,118,8,app
4855,2025-11-01,348,9,phone
4856,2026-03-06,336,10,phone
4857,2026-06-18,188,2,dine-in
4858,2026-03-20,244,4,delivery
4859,2026-03-07,254,1,app
4860,2026-06-29,5,10,phone
4861,2025-08-17,133,7,app
4862,2025-11-24,261,7,dine-in
4863,2025-12-19,193,4,delivery
4864,2025-09-08,154,10,app
4865,2025-12-14,40,6,app
4866,2025-01-08,422,4,delivery
4867,2026-01-22,57,9,web
4868,2026-01-22,297,8,app
4869,2025-01-26,108,9,app
4870,2025-07-09,212,9,dine-in
4871,2025-06-08,92,10,app
4872,2025-06-29,478,4,delivery
4873,2025-07-09,179,4,phone
4874,2025-12-16,189,5,dine-in
4875,2025-09-02,44,5,dine-in
4876,2025-12-22,206,4,dine-in
4877,2026-03-18,244,4,app
4878,2026-01-25,185,8,dine-in
4879,2025-07-19,76,6,dine-in
4880,2025-08-04,153,8,web
4881,2026-06-21,422,9,delivery
4882,2026-03-26,91,9,phone
4883,2025-08-03,40,7,delivery
4884,2025-02-12,53,8,delivery
4885,2025-11-16,312,1,phone
4886,2025-04-03,222,4,app
4887,2025-04-08,32,2,web
4888,2026-01-07,429,6,app
4889,2025-12-06,233,10,web
4890,2025-04-17,325,1,phone
4891,2026-03-01,383,1,dine-in
4892,2025-10-31,215,10,dine-in
4893,2025-12-10,103,9,phone
4894,2026-01-24,457,3,app
4895,2025-10-22,164,8,delivery
4896,2025-02-27,448,3,app
4897,2025-07-19,178,5,app
4898,2025-03-11,329,1,web
4899,2025-06-22,125,1,app
4900,2026-03-21,228,2,app
4901,2026-05-27,392,2,app
4902,2025-06-19,150,10,delivery
4903,2025-03-15,183,3,dine-in
4904,2025-01-04,62,3,web
4905,2025-08-22,365,3,app
4906,2025-10-30,123,1,delivery
4907,2026-05-14,129,10,web
4908,2026-06-02,492,5,app
4909,2025-08-26,247,7,app
4910,2025-12-31,378,9,dine-in
4911,2025-09-18,421,2,app
4912,2025-11-23,416,1,app
4913,2026-06-08,438,8,dine-in
4914,2025-05-09,467,4,web
4915,2025-09-21,241,10,delivery
4916,2026-04-28,64,8,app
4917,2025-09-20,183,7,phone
4918,2025-08-02,246,5,app
4919,2025-03-01,393,5,web
4920,2025-01-02,99,7,phone
4921,2025-05-16,405,9,phone
4922,2025-04-30,206,1,delivery
4923,2026-03-17,215,9,app
4924,2025-04-12,219,4,web
4925,2025-03-10,128,6,delivery
4926,2025-08-14,6,4,phone
4927,2026-02-11,22,9,phone
4928,2025-08-31,149,1,dine-in
4929,2026-05-16,428,5,web
4930,2026-04-06,439,8,dine-in
4931,2026-04-15,274,2,phone
4932,2026-04-07,120,10,web
4933,2025-07-25,396,5,dine-in
4934,2025-04-09,473,1,phone
4935,2026-05-24,495,6,web
4936,2025-06-15,413,2,phone
4937,2025-04-14,199,6,phone
4938,2025-09-28,276,6,web
4939,2025-03-10,284,3,phone
4940,2026-06-06,188,3,app
